id,year,date,block,plot,plot.id,species,indiv,leaf.length,leaf.width,total.leaves,flower.number,display.size.1,display.size.2,display.size.3,display.size.4,display.size.5,display.size.6,display.size.7,display.size.8,seed.set.1,seed.set.2,seed.set.3,seed.set.4,seed.set.5,seed.set.6,seed.set.7,seed.set.8,seed.set.9,seed.set.10,seed.set.11,seed.set.12,seed.set.13,seed.set.14
2019-25A-ASSU-3,2019,7-Aug-19,25,A,25A,ASSU,3,51,7,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25B-ASSU-1,2019,7-Aug-19,25,B,25B,ASSU,1,62,8,16,2,47,NA,NA,NA,NA,NA,NA,NA,40,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25B-ASSU-2,2019,7-Aug-19,25,B,25B,ASSU,2,66,7,24,4,48,NA,NA,NA,NA,NA,NA,NA,35,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25B-ASSU-3,2019,7-Aug-19,25,B,25B,ASSU,3,73,10,16,2,48,NA,NA,NA,NA,NA,NA,NA,28,36,20,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25C-ASSU-1,2019,7-Aug-19,25,C,25C,ASSU,1,73,7,31,5,44,NA,NA,NA,NA,NA,NA,NA,57,42,53,50,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25C-ASSU-2,2019,7-Aug-19,25,C,25C,ASSU,2,61,6,14,3,54,NA,NA,NA,NA,NA,NA,NA,46,43,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25C-ASSU-3,2019,7-Aug-19,25,C,25C,ASSU,3,71,8,45,10,50,50,49,49,46,NA,NA,NA,62,57,50,67,58,53,60,60,52,60,NA,NA,NA,NA
2019-25D-ASSU-1,2019,7-Aug-19,25,D,25D,ASSU,1,92,14,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25D-ASSU-2,2019,7-Aug-19,25,D,25D,ASSU,2,66,12,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25D-ASSU-3,2019,7-Aug-19,25,D,25D,ASSU,3,51,10,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-CAMI-1,2019,24-Jun-19,1,D,1D,CAMI,1,38,6,24,6,46,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-CAMI-2,2019,24-Jun-19,1,D,1D,CAMI,2,35,7,17,7,44,NA,NA,NA,NA,NA,NA,NA,326.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-CAMI-3,2019,24-Jun-19,1,D,1D,CAMI,3,51,10,24,3,38,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5B-CAMI-1,2019,24-Jun-19,5,B,5B,CAMI,1,46,13,37,12,48,NA,NA,NA,NA,NA,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5B-CAMI-2,2019,24-Jun-19,5,B,5B,CAMI,2,33,12,26,12,40,NA,NA,NA,NA,NA,NA,NA,872.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5B-CAMI-3,2019,24-Jun-19,5,B,5B,CAMI,3,42,9,24,6,49,NA,NA,NA,NA,NA,NA,NA,578.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6C-CAMI-1,2019,24-Jun-19,6,C,6C,CAMI,1,50,12,27,10,57,NA,NA,NA,NA,NA,NA,NA,695.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6C-CAMI-2,2019,24-Jun-19,6,C,6C,CAMI,2,47,15,30,14,49,NA,NA,NA,NA,NA,NA,NA,1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6C-CAMI-3,2019,24-Jun-19,6,C,6C,CAMI,3,40,10,20,8,42,NA,NA,NA,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6D-CAMI-1,2019,24-Jun-19,6,D,6D,CAMI,1,53,10,24,5,40,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6D-CAMI-2,2019,24-Jun-19,6,D,6D,CAMI,2,41,7,20,4,37,NA,NA,NA,NA,NA,NA,NA,535.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6D-CAMI-3,2019,24-Jun-19,6,D,6D,CAMI,3,49,8,24,5,26,NA,NA,NA,NA,NA,NA,NA,347.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9C-CAMI-1,2019,24-Jun-19,9,C,9C,CAMI,1,59,11,21,10,47,NA,NA,NA,NA,NA,NA,NA,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9C-CAMI-2,2019,24-Jun-19,9,C,9C,CAMI,2,62,18,37,24,62,NA,NA,NA,NA,NA,NA,NA,2383.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10A-CAMI-1,2019,24-Jun-19,10,A,10A,CAMI,1,59,9,22,8,35,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11C-CAMI-1,2019,24-Jun-19,11,C,11C,CAMI,1,74,7,24,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11C-CAMI-2,2019,24-Jun-19,11,C,11C,CAMI,2,85,8,22,3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11C-CAMI-3,2019,24-Jun-19,11,C,11C,CAMI,3,79,8,26,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12A-CAMI-1,2019,24-Jun-19,12,A,12A,CAMI,1,66,14,29,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12C-CAMI-1,2019,24-Jun-19,12,C,12C,CAMI,1,44,13,28,10,44,NA,NA,NA,NA,NA,NA,NA,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12C-CAMI-2,2019,24-Jun-19,12,C,12C,CAMI,2,55,11,23,11,53,NA,NA,NA,NA,NA,NA,NA,144.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12C-CAMI-3,2019,24-Jun-19,12,C,12C,CAMI,3,49,9,25,3,35,NA,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-CAMI-1,2019,24-Jun-19,14,A,14A,CAMI,1,43,12,31,13,60,NA,NA,NA,NA,NA,NA,NA,630.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-CAMI-2,2019,24-Jun-19,14,A,14A,CAMI,2,44,11,28,10,46,NA,NA,NA,NA,NA,NA,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-CAMI-3,2019,24-Jun-19,14,A,14A,CAMI,3,36,8,22,4,38,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14B-CAMI-1,2019,24-Jun-19,14,B,14B,CAMI,1,46,6,22,4,29,NA,NA,NA,NA,NA,NA,NA,243.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14B-CAMI-2,2019,24-Jun-19,14,B,14B,CAMI,2,54,9,29,3,28,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14B-CAMI-3,2019,24-Jun-19,14,B,14B,CAMI,3,52,11,25,16,36,NA,NA,NA,NA,NA,NA,NA,645.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15A-CAMI-1,2019,24-Jun-19,15,A,15A,CAMI,1,51,10,28,5,37,NA,NA,NA,NA,NA,NA,NA,411.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15B-CAMI-1,2019,24-Jun-19,15,B,15B,CAMI,1,41,8,22,8,39,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15B-CAMI-2,2019,24-Jun-19,15,B,15B,CAMI,2,41,6,22,8,40,NA,NA,NA,NA,NA,NA,NA,178.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15D-CAMI-1,2019,24-Jun-19,15,D,15D,CAMI,1,48,8,23,10,48,NA,NA,NA,NA,NA,NA,NA,362.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15D-CAMI-2,2019,24-Jun-19,15,D,15D,CAMI,2,46,13,27,22,43,NA,NA,NA,NA,NA,NA,NA,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15D-CAMI-3,2019,24-Jun-19,15,D,15D,CAMI,3,43,9,29,12,47,NA,NA,NA,NA,NA,NA,NA,425.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16A-CAMI-1,2019,24-Jun-19,16,A,16A,CAMI,1,45,13,30,7,50,NA,NA,NA,NA,NA,NA,NA,517.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16A-CAMI-2,2019,24-Jun-19,16,A,16A,CAMI,2,46,10,32,4,43,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16B-CAMI-1,2019,24-Jun-19,16,B,16B,CAMI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16B-CAMI-2,2019,24-Jun-19,16,B,16B,CAMI,2,51,9,33,5,35,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16C-CAMI-1,2019,24-Jun-19,16,C,16C,CAMI,1,41,14,26,10,42,NA,NA,NA,NA,NA,NA,NA,453.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16C-CAMI-2,2019,24-Jun-19,16,C,16C,CAMI,2,58,12,23,13,52,NA,NA,NA,NA,NA,NA,NA,746.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16C-CAMI-3,2019,24-Jun-19,16,C,16C,CAMI,3,42,10,27,5,42,NA,NA,NA,NA,NA,NA,NA,459.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-CAMI-1,2019,24-Jun-19,16,D,16D,CAMI,1,50,13,35,6,44,NA,NA,NA,NA,NA,NA,NA,520.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-CAMI-2,2019,24-Jun-19,16,D,16D,CAMI,2,47,12,23,10,35,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-CAMI-3,2019,24-Jun-19,16,D,16D,CAMI,3,55,13,26,12,42,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19D-CAMI-1,2019,5-Jul-19,19,D,19D,CAMI,1,47,7,27,7,27,NA,NA,NA,NA,NA,NA,NA,177.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19D-CAMI-2,2019,5-Jul-19,19,D,19D,CAMI,2,45,6,24,7,25,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19D-CAMI-3,2019,5-Jul-19,19,D,19D,CAMI,3,50,6,23,5,32,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20A-CAMI-1,2019,24-Jun-19,20,A,20A,CAMI,1,44,10,24,10,54,NA,NA,NA,NA,NA,NA,NA,706.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20A-CAMI-2,2019,24-Jun-19,20,A,20A,CAMI,2,52,8,27,8,54,NA,NA,NA,NA,NA,NA,NA,623.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20A-CAMI-3,2019,24-Jun-19,20,A,20A,CAMI,3,46,9,24,6,42,NA,NA,NA,NA,NA,NA,NA,186.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20B-CAMI-1,2019,24-Jun-19,20,B,20B,CAMI,1,51,9,22,13,43,NA,NA,NA,NA,NA,NA,NA,354.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20B-CAMI-2,2019,24-Jun-19,20,B,20B,CAMI,2,49,13,26,18,48,NA,NA,NA,NA,NA,NA,NA,705.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20B-CAMI-3,2019,24-Jun-19,20,B,20B,CAMI,3,68,10,26,8,51,NA,NA,NA,NA,NA,NA,NA,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20C-CAMI-1,2019,24-Jun-19,20,C,20C,CAMI,1,32,9,26,10,43,NA,NA,NA,NA,NA,NA,NA,242.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20C-CAMI-2,2019,24-Jun-19,20,C,20C,CAMI,2,50,8,25,7,40,NA,NA,NA,NA,NA,NA,NA,186.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20C-CAMI-3,2019,24-Jun-19,20,C,20C,CAMI,3,37,12,23,12,45,NA,NA,NA,NA,NA,NA,NA,343.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-23D-CAMI-1,2019,24-Jun-19,23,D,23D,CAMI,1,44,9,24,12,41,NA,NA,NA,NA,NA,NA,NA,513.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-23D-CAMI-2,2019,24-Jun-19,23,D,23D,CAMI,2,53,11,21,14,34,NA,NA,NA,NA,NA,NA,NA,172.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-23D-CAMI-3,2019,24-Jun-19,23,D,23D,CAMI,3,44,10,38,6,42,NA,NA,NA,NA,NA,NA,NA,707.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-24D-CAMI-1,2019,24-Jun-19,24,D,24D,CAMI,1,48,9,20,5,34,NA,NA,NA,NA,NA,NA,NA,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25B-CAMI-1,2019,24-Jun-19,25,B,25B,CAMI,1,45,10,31,14,44,NA,NA,NA,NA,NA,NA,NA,499.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25B-CAMI-2,2019,24-Jun-19,25,B,25B,CAMI,2,46,10,19,12,41,NA,NA,NA,NA,NA,NA,NA,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25C-CAMI-1,2019,24-Jun-19,25,C,25C,CAMI,1,43,12,22,13,36,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-25C-CAMI-2,2019,24-Jun-19,25,C,25C,CAMI,2,57,10,21,12,42,NA,NA,NA,NA,NA,NA,NA,983.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1A-POAN-1,2019,23-Jun-19,1,A,1A,POAN,1,49,17,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1A-POAN-2,2019,23-Jun-19,1,A,1A,POAN,2,33,13,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1A-POAN-3,2019,23-Jun-19,1,A,1A,POAN,3,35,11,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1B-POAN-1,2019,23-Jun-19,1,B,1B,POAN,1,33,14,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1B-POAN-2,2019,23-Jun-19,1,B,1B,POAN,2,37,15,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1B-POAN-3,2019,23-Jun-19,1,B,1B,POAN,3,48,16,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1C-POAN-1,2019,23-Jun-19,1,C,1C,POAN,1,40,16,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1C-POAN-2,2019,23-Jun-19,1,C,1C,POAN,2,41,16,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1C-POAN-3,2019,23-Jun-19,1,C,1C,POAN,3,32,12,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-POAN-1,2019,23-Jun-19,1,D,1D,POAN,1,33,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-POAN-2,2019,23-Jun-19,1,D,1D,POAN,2,41,16,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-POAN-3,2019,23-Jun-19,1,D,1D,POAN,3,36,14,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-POAN-1,2019,23-Jun-19,2,A,2A,POAN,1,34,14,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-POAN-2,2019,23-Jun-19,2,A,2A,POAN,2,45,19,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-POAN-3,2019,23-Jun-19,2,A,2A,POAN,3,41,16,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2B-POAN-1,2019,23-Jun-19,2,B,2B,POAN,1,34,14,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2B-POAN-2,2019,23-Jun-19,2,B,2B,POAN,2,35,12,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2B-POAN-3,2019,23-Jun-19,2,B,2B,POAN,3,35,15,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2C-POAN-1,2019,23-Jun-19,2,C,2C,POAN,1,48,22,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2C-POAN-2,2019,23-Jun-19,2,C,2C,POAN,2,32,17,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2C-POAN-3,2019,23-Jun-19,2,C,2C,POAN,3,31,13,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-POAN-1,2019,23-Jun-19,2,D,2D,POAN,1,44,15,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-POAN-2,2019,23-Jun-19,2,D,2D,POAN,2,40,16,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-POAN-3,2019,23-Jun-19,2,D,2D,POAN,3,46,19,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3A-POAN-1,2019,23-Jun-19,3,A,3A,POAN,1,45,16,24,1,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3A-POAN-2,2019,23-Jun-19,3,A,3A,POAN,2,35,16,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3A-POAN-3,2019,23-Jun-19,3,A,3A,POAN,3,46,15,26,1,25,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3B-POAN-1,2019,23-Jun-19,3,B,3B,POAN,1,47,16,16,1,26,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3B-POAN-2,2019,23-Jun-19,3,B,3B,POAN,2,40,15,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3B-POAN-3,2019,23-Jun-19,3,B,3B,POAN,3,35,13,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3C-POAN-1,2019,23-Jun-19,3,C,3C,POAN,1,40,16,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3C-POAN-2,2019,23-Jun-19,3,C,3C,POAN,2,36,15,17,1,26,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3C-POAN-3,2019,23-Jun-19,3,C,3C,POAN,3,44,13,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3D-POAN-1,2019,23-Jun-19,3,D,3D,POAN,1,34,10,15,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3D-POAN-2,2019,23-Jun-19,3,D,3D,POAN,2,43,13,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3D-POAN-3,2019,23-Jun-19,3,D,3D,POAN,3,40,13,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4A-POAN-1,2019,23-Jun-19,4,A,4A,POAN,1,40,15,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4A-POAN-2,2019,23-Jun-19,4,A,4A,POAN,2,27,11,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4A-POAN-3,2019,23-Jun-19,4,A,4A,POAN,3,42,16,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4B-POAN-1,2019,23-Jun-19,4,B,4B,POAN,1,30,13,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4B-POAN-1,2019,23-Jun-19,4,B,4B,POAN,1,46,17,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4B-POAN-3,2019,23-Jun-19,4,B,4B,POAN,3,38,15,21,1,26,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4C-POAN-1,2019,23-Jun-19,4,C,4C,POAN,1,50,17,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4C-POAN-2,2019,23-Jun-19,4,C,4C,POAN,2,44,15,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4C-POAN-3,2019,23-Jun-19,4,C,4C,POAN,3,48,17,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-POAN-1,2019,23-Jun-19,4,D,4D,POAN,1,33,12,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-POAN-2,2019,23-Jun-19,4,D,4D,POAN,2,34,15,23,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-POAN-3,2019,23-Jun-19,4,D,4D,POAN,3,29,9,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5A-POAN-1,2019,23-Jun-19,5,A,5A,POAN,1,32,16,13,1,30,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5A-POAN-2,2019,23-Jun-19,5,A,5A,POAN,2,41,19,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
